Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","59861.14","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","1079.8575","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","60940.9975","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","2139.3422","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","4.1203","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","59901.5824","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","1091.8716","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","60993.4539","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","2142.4161","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","4.2141","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","59987.6509","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","1116.749","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","61104.3998","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","2145.2054","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","4.2807","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","60065.7519","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","1134.3768","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","61200.1287","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","2146.3146","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","4.3011","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","60096.8093","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","1139.7822","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","61236.5915","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","2148.6391","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","4.382","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","60161.8945","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","1161.2334","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","61323.1279","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","2151.703","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","4.4805","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","60247.6841","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","1187.3299","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","61435.014","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2023","2023","3050","FAO TIER 1","kt","2156.2786","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2023","2023","3050","FAO TIER 1","kt","4.5149","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2023","2023","3050","FAO TIER 1","kt","60375.8008","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2023","2023","3050","FAO TIER 1","kt","1196.4435","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2023","2023","3050","FAO TIER 1","kt","61572.2443","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.0239","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","2051.2212","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","6.3433","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2016","2016","3050","FAO TIER 1","kt","2057.5645","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.0246","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","1812.5733","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","6.5214","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2017","2017","3050","FAO TIER 1","kt","1819.0946","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","0.0245","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","808.0565","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","6.4893","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2018","2018","3050","FAO TIER 1","kt","814.5458","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.0243","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","461.9242","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","6.435","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2019","2019","3050","FAO TIER 1","kt","468.3592","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.0259","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","775.6603","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","6.851","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2020","2020","3050","FAO TIER 1","kt","782.5113","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","1379.0591","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","6.9449","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2021","2021","3050","FAO TIER 1","kt","1386.004","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","1379.0591","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","6.9449","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","1386.004","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6504","Fertilizers Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6504","Fertilizers Manufacturing","2023","2023","3050","FAO TIER 1","kt","1379.0591","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6504","Fertilizers Manufacturing","2023","2023","3050","FAO TIER 1","kt","6.9449","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2023","2023","3050","FAO TIER 1","kt","1386.004","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.0219","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.0051","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","654.5014","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0.6135","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","1.347","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","656.462","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.0283","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.0062","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","852.7499","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0.7937","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","1.6555","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","855.1991","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0.028","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0.0066","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","871.2257","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0.7847","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","1.74","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","873.7504","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.0127","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.003","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","396.018","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.3564","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0.7897","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","397.1641","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.0148","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.0035","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","456.6901","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.4133","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0.915","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","458.0185","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","0.0226","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","0.0053","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","701.8355","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","0.634","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","1.4056","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2021","2021","3050","FAO TIER 1","kt","703.8751","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","0.022","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","0.0052","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","679.2719","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","0.616","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","1.3647","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","681.2527","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.0157","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.0037","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","485.8393","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.4406","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","0.9744","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2023","2023","3050","FAO TIER 1","kt","487.2542","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","0.0722","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","0.0154","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","2687.2629","E","Estimated value",""
"GT","Emissions totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","10.1326","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","2.0219","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","4.0887","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kt","2703.5061","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","0.0719","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","0.0143","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","2761.6012","E","Estimated value",""
"GT","Emissions totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","19.8438","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","2.0119","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","3.802","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kt","2787.2588","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","0.0368","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","0.0051","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","1647.4033","E","Estimated value",""
"GT","Emissions totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","19.8438","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","1.0302","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","1.3433","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kt","1669.6206","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","0.0616","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","0.013","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","2647.3518","E","Estimated value",""
"GT","Emissions totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","24.8403","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","1.7259","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","3.4556","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kt","2677.3735","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","0.0617","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","0.013","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","2562.1379","E","Estimated value",""
"GT","Emissions totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","29.7428","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","1.7266","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","3.4516","E","Estimated value",""
"GT","Emissions totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kt","2597.0589","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7225","Emissions (CH4)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","0.0699","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7230","Emissions (N2O)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","0.0166","E","Estimated value",""
"GT","Emissions totals","484","Mexico","7273","Emissions (CO2)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","2846.4262","E","Estimated value",""
"GT","Emissions totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","35.613","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","1.9561","E","Estimated value",""
"GT","Emissions totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6507","Food Processing","2021","2021","3050","FAO TIER 1","kt","4.3873","E","Estimated value",""
