Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4010","Iron supply","2022","2022","6209","Value","mg/cap/d","0.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4010","Iron supply","2023","2023","6209","Value","mg/cap/d","0.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2016","2016","6209","Value","mg/cap/d","0.36","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2017","2017","6209","Value","mg/cap/d","0.37","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2018","2018","6209","Value","mg/cap/d","0.39","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2019","2019","6209","Value","mg/cap/d","0.39","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2020","2020","6209","Value","mg/cap/d","0.39","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2021","2021","6209","Value","mg/cap/d","0.38","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2022","2022","6209","Value","mg/cap/d","0.41","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4015","Zinc supply","2023","2023","6209","Value","mg/cap/d","0.45","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2016","2016","6209","Value","mg/cap/d","34","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2017","2017","6209","Value","mg/cap/d","34","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2018","2018","6209","Value","mg/cap/d","36","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2019","2019","6209","Value","mg/cap/d","36","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2020","2020","6209","Value","mg/cap/d","36","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2021","2021","6209","Value","mg/cap/d","35","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2022","2022","6209","Value","mg/cap/d","38","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4011","Magnesium supply","2023","2023","6209","Value","mg/cap/d","40","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2016","2016","6209","Value","mg/cap/d","48","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2017","2017","6209","Value","mg/cap/d","48","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2018","2018","6209","Value","mg/cap/d","50","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2019","2019","6209","Value","mg/cap/d","50","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2020","2020","6209","Value","mg/cap/d","50","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2021","2021","6209","Value","mg/cap/d","48","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2022","2022","6209","Value","mg/cap/d","53","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4012","Phosphorus supply","2023","2023","6209","Value","mg/cap/d","56","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2016","2016","6209","Value","mg/cap/d","474","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2017","2017","6209","Value","mg/cap/d","469","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2018","2018","6209","Value","mg/cap/d","489","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2019","2019","6209","Value","mg/cap/d","493","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2020","2020","6209","Value","mg/cap/d","493","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2021","2021","6209","Value","mg/cap/d","479","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2022","2022","6209","Value","mg/cap/d","520","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4013","Potassium supply","2023","2023","6209","Value","mg/cap/d","553","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2016","2016","6209","Value","mg/cap/d","0.12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2017","2017","6209","Value","mg/cap/d","0.11","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2018","2018","6209","Value","mg/cap/d","0.12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2019","2019","6209","Value","mg/cap/d","0.12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2020","2020","6209","Value","mg/cap/d","0.12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2021","2021","6209","Value","mg/cap/d","0.12","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2022","2022","6209","Value","mg/cap/d","0.13","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4021","Thiamin supply","2023","2023","6209","Value","mg/cap/d","0.13","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2016","2016","6209","Value","mg/cap/d","0.09","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2017","2017","6209","Value","mg/cap/d","0.09","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2018","2018","6209","Value","mg/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2019","2019","6209","Value","mg/cap/d","0.09","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2020","2020","6209","Value","mg/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2021","2021","6209","Value","mg/cap/d","0.09","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2022","2022","6209","Value","mg/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4022","Riboflavin supply","2023","2023","6209","Value","mg/cap/d","0.11","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2016","2016","6209","Value","mg/cap/d","105","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2017","2017","6209","Value","mg/cap/d","103","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2018","2018","6209","Value","mg/cap/d","109","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2019","2019","6209","Value","mg/cap/d","109","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2020","2020","6209","Value","mg/cap/d","106","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2021","2021","6209","Value","mg/cap/d","104","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2022","2022","6209","Value","mg/cap/d","110","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG10","Fruits and their products","4029","Vitamin C supply","2023","2023","6209","Value","mg/cap/d","115","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2016","2016","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2017","2017","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2018","2018","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2019","2019","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2020","2020","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2021","2021","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2022","2022","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4004","Protein supply","2023","2023","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2016","2016","6123","Value","g/cap/d","41.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2017","2017","6123","Value","g/cap/d","40.9","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2018","2018","6123","Value","g/cap/d","42.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2019","2019","6123","Value","g/cap/d","42.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2020","2020","6123","Value","g/cap/d","44.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2021","2021","6123","Value","g/cap/d","46.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2022","2022","6123","Value","g/cap/d","46.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4005","Fat supply","2023","2023","6123","Value","g/cap/d","47","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2019","2019","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2020","2020","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2021","2021","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2022","2022","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4006","Carbohydrate (available) supply","2023","2023","6123","Value","g/cap/d","0.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2022","2022","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4007","Dietary fibre supply","2023","2023","6123","Value","g/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2022","2022","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4037","Docosahexaenoic acid (DHA) supply","2023","2023","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2022","2022","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4038","Eicosapentaenoic acid (EPA) supply","2023","2023","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2022","2022","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4034","Total saturated fatty acids supply","2023","2023","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2022","2022","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4035","Total monounsaturated fatty acids supply","2023","2023","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2016","2016","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2017","2017","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2018","2018","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2019","2019","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2020","2020","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2021","2021","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2022","2022","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4036","Total polyunsaturated fatty acids supply","2023","2023","6123","Value","g/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2016","2016","6128","Value","kcal/cap/d","371","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2017","2017","6128","Value","kcal/cap/d","368","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2018","2018","6128","Value","kcal/cap/d","384","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2019","2019","6128","Value","kcal/cap/d","385","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2020","2020","6128","Value","kcal/cap/d","402","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2021","2021","6128","Value","kcal/cap/d","421","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2022","2022","6128","Value","kcal/cap/d","418","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4003","Energy supply","2023","2023","6128","Value","kcal/cap/d","423","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2016","2016","6206","Value","μg/cap/d","24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2017","2017","6206","Value","μg/cap/d","23","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2018","2018","6206","Value","μg/cap/d","20","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2019","2019","6206","Value","μg/cap/d","50","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2020","2020","6206","Value","μg/cap/d","65","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2021","2021","6206","Value","μg/cap/d","63","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2022","2022","6206","Value","μg/cap/d","56","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4017","Vitamin A supply (retinol equivalents)","2023","2023","6206","Value","μg/cap/d","55","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2016","2016","6206","Value","μg/cap/d","24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2017","2017","6206","Value","μg/cap/d","22","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2018","2018","6206","Value","μg/cap/d","19","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2019","2019","6206","Value","μg/cap/d","47","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2020","2020","6206","Value","μg/cap/d","61","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2021","2021","6206","Value","μg/cap/d","60","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2022","2022","6206","Value","μg/cap/d","53","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4018","Vitamin A supply (retinol activity equivalents)","2023","2023","6206","Value","μg/cap/d","52","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2016","2016","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
